index,rho,total_istar,pressure_offset_istar,bootstrap_istar,driven_istar,istar_per_jparallel,cppr_norm,tmf_norm,cid0,cid2,reconstructed_total_istar,rb2av
48,0.21818181818,1.5214534,-0.024849771977028274,0.023235964729571703,1.5230672072474565,0.9984782585254333,-0.35148121,1.1117751585987765,1.0287790876266523,1.0692956803874547,1.5214534,1.0823213504417248
49,0.22272727273,1.5189944,-0.024507873827023737,0.024609475831156108,1.5188927979958675,0.9978929480094366,-0.34447812,1.1113263111407714,1.0267800502314035,1.0656331534593464,1.5189944,1.0846265249736582
50,0.22727272727,1.516522,-0.02416231957541262,0.02603516954593358,1.5146491500294788,0.9972991614663929,-0.337606,1.1108661748598698,1.024771186160394,1.0619666140173087,1.5165219999999997,1.086949540798649
51,0.23181818182,1.5140368,-0.02381465933313786,0.027511813136615,1.5103396461965228,0.9966980307448635,-0.33087243,1.1103947372864715,1.022752477162747,1.0582960885136947,1.5140368,1.0892893424259475
52,0.23636363636,1.5115392,-0.02346636175235841,0.029031991901820913,1.5059735698505377,0.9960905614780474,-0.32428499,1.1099119933238752,1.020723903836613,1.054621602602738,1.5115392,1.0916450099671429
53,0.24090909091,1.5090297,-0.0231188775366147,0.030564395225839723,1.5015841823107745,0.995477986717598,-0.31785035,1.109417945371984,1.0186854469508324,1.050943182054351,1.5090296999999995,1.0940153709798448
54,0.24545454545,1.5065086,-0.0227735116083044,0.0321047623076313,1.497177349300673,0.994861395395318,-0.31157441,1.1089126030798926,1.016637086715579,1.047260852257305,1.5065085999999999,1.0963994068455396
55,0.25,1.5039759,-0.02243142568245548,0.03365298449531485,1.4927543411871402,0.994241556946662,-0.30546308,1.1083959834943369,1.0145788028814724,1.0435746382839848,1.5039758999999997,1.0987964487259134
56,0.25454545455,1.501432,-0.022093841925346837,0.03523870057549667,1.4882871413498502,0.9936195704990596,-0.29952196,1.1078681112081383,1.0125105752718053,1.0398845652584288,1.501432,1.101205462550372
57,0.25909090909,1.4988769,-0.02176177242371409,0.03689079594074703,1.4837478764829675,0.9929962263541747,-0.29375564,1.107329018187018,1.0104323825940391,1.0361906575495374,1.4988769000000004,1.1036257546197072
58,0.26363636364,1.4963106,-0.02143620401196164,0.03860811238481155,1.47913869162715,0.9923723939646089,-0.28816839,1.1067787437695946,1.0083442042706885,1.0324929400072846,1.4963106,1.1060565420130974
59,0.26818181818,1.4937329,-0.021118053577174743,0.040387021038052084,1.474463932539123,0.9917488121623141,-0.28276447,1.1062173346179034,1.0062460180378872,1.0287914363549509,1.4937329000000001,1.1084971883982933
60,0.27272727273,1.4911438,-0.020808177206545365,0.04221837122996774,1.4697336059765775,0.9911263115365038,-0.27754727,1.105644844742136,1.0041378026394536,1.0250861709850643,1.4911438,1.1109469539468617
61,0.27727272727,1.488543,-0.020507291652169444,0.04410086189363277,1.4649494297585366,0.990505473963284,-0.27251967,1.1050613353274534,1.002019535156243,1.0213771671922736,1.488543,1.113405379408676
62,0.28181818182,1.4859302,-0.020216098646546665,0.04603974165800004,1.460106556988547,0.9898869118234987,-0.26768449,1.104466874610277,0.999891193332402,1.017664448705931,1.4859302000000003,1.115871972701074
63,0.28636363636,1.4833051,-0.01993524701693455,0.048068051995038746,1.455172295021896,0.9892712759612853,-0.26304396,1.1038615380019978,0.9977527538009594,1.013948038530825,1.4833051000000002,1.1183462016083587
64,0.29090909091,1.4806673,-0.01966530246623874,0.05018983671651566,1.4501427657497228,0.9886591571766796,-0.2585997,1.1032454076931144,0.995604193190061,1.0102279596662902,1.4806672999999997,1.1208276033153592
65,0.29545454545,1.4780162,-0.019406764966958086,0.052397474115383,1.4450254908515743,0.9880509943200322,-0.25435326,1.102618572702715,0.993445487697188,1.0065042348353517,1.4780161999999992,1.1233158904891927
66,0.3,1.4753514,-0.01916012219890961,0.05465384800787973,1.4398576741910298,0.9874473733613925,-0.25030568,1.1019811287300318,0.9912766127917979,1.0027768862899322,1.4753513999999999,1.1258106130585888
67,0.30454545455,1.4726724,-0.01892576396619242,0.05695296361752937,1.4346452003486627,0.9868487310244451,-0.24645746,1.1013331779812505,0.9890975442324141,0.9990459364690709,1.4726723999999998,1.1283114934953045
68,0.30909090909,1.4699784,-0.018704006369058546,0.05931184826414189,1.4293705581049163,0.9862552933703123,-0.24280904,1.1006748289715806,0.9869082563018775,0.9953114068693822,1.4699783999999996,1.1308185015766212
69,0.31363636364,1.4672689,-0.01849518388601823,0.06179065846545576,1.4239734254205625,0.9856675399686554,-0.23936034,1.100006196574738,0.9847087242988384,0.9915733196326566,1.4672689,1.1333313214350422
70,0.31818181818,1.4645431,-0.01829953105131219,0.06439307824519598,1.4184495528061163,0.9850857229183076,-0.23611091,1.099327401602343,0.9824989214496223,0.9878316955911599,1.4645431,1.135849905302637
71,0.32272727273,1.4618003,-0.01811729610970164,0.0670783754614631,1.4128392206482383,0.9845102149782481,-0.23306018,1.0986385707791804,0.9802788221287884,0.9840865562992813,1.4618002999999997,1.138374071079459
72,0.32727272727,1.4590396,-0.01794864167887723,0.06978717101053299,1.4072010706683444,0.9839412373240031,-0.23020709,1.0979398366194908,0.9780483989621183,0.9803379222172822,1.4590396,1.1409038194191397
73,0.33181818182,1.4562603,-0.017793734470683668,0.07252207056564743,1.4015319639050365,0.983379119458781,-0.22755037,1.0972313371300775,0.9758076251225267,0.9765858141450388,1.4562603000000003,1.1434390311620277
74,0.33636363636,1.4534615,-0.017652653695730283,0.07533746223152708,1.3957766914642031,0.9828239236474965,-0.22508857,1.0965132157113406,0.9735564727297609,0.972830252230654,1.4534615,1.1459799054058961
75,0.34090909091,1.4506424,-0.01752547472820193,0.07825535226636642,1.3899125224618358,0.9822758407488644,-0.22281984,1.0957856210088297,0.9712949136680535,0.9690712564745028,1.4506424000000002,1.148526500067192
76,0.34545454545,1.447802,-0.017412234031026933,0.08125143034667806,1.383962803684349,0.9817349575206377,-0.22074222,1.0950487066658299,0.9690229195601473,0.9653088467181336,1.447802,1.1510790025587618
77,0.35,1.4449395,-0.01731298727447137,0.08425511307181938,1.3779973742026521,0.9812015422217457,-0.21885349,1.0943026311501747,0.9667404609527028,0.961543042141521,1.4449395,1.153637396632982
78,0.35454545455,1.4420538,-0.017227705146368667,0.08726638301608254,1.372015122130286,0.9806756057455044,-0.21715119,1.0935475577047626,0.9644475089620868,0.9577738622738884,1.4420538,1.1562019750106145
79,0.35909090909,1.439144,-0.01715637883807773,0.09037621643480168,1.3659241624032763,0.9801572808924741,-0.21563279,1.0927836539764382,0.962144032792607,0.9540013254807378,1.4391440000000002,1.1587728979037026
80,0.36363636364,1.4362091,-0.017098936395659584,0.09362500105182633,1.3596830353438327,0.9796465454806712,-0.21429546,1.0920110920407327,0.9598300029439885,0.9502254509124928,1.4362090999999995,1.1613505156351918
81,0.36818181818,1.4332482,-0.01705531907869489,0.09699109727011271,1.3533124218085821,0.9791434607463317,-0.21313632,1.0912300481049706,0.9575053875110657,0.9464462562680762,1.4332482,1.1639350920639335
82,0.37272727273,1.4302601,-0.017025410078168345,0.1004350466041219,1.3468504634740466,0.9786479155638136,-0.21215229,1.0904407023598195,0.9551701558026802,0.9426637599762155,1.4302601000000001,1.1665271037593097
83,0.37727272727,1.4272439,-0.0170091402492979,0.10396398910609729,1.3402890511432006,0.9781600403286426,-0.21134021,1.0896432388555863,0.9528242753085459,0.9388779793765438,1.4272439000000001,1.1691267518295367
84,0.38181818182,1.4241986,-0.017006394308481197,0.10762049016375501,1.333584504144726,0.9776798197076711,-0.21069679,1.0888378453785088,0.950467713902273,0.9350889320363898,1.4241986,1.171734419469649
85,0.38636363636,1.421123,-0.0170170126095141,0.11141235827363113,1.3267276543358828,0.9772070833073153,-0.21021865,1.088024713203344,0.9481004384923649,0.9312966349505327,1.421123,1.174350687100204
86,0.39090909091,1.4180161,-0.017040870622822148,0.11534649366159974,1.3197104769612225,0.9767418445357122,-0.20990234,1.0872040369696623,0.9457224154426388,0.9275011047887138,1.4180161,1.1769759260977937
87,0.39545454545,1.4148769,-0.01707782101451175,0.11942648583805966,1.3125282351764522,0.9762840553746611,-0.20974432,1.0863760146571044,0.9433336110850143,0.923702358203601,1.4148769,1.1796105916135018
88,0.4,1.4117043,-0.01712769921730404,0.12365578045191494,1.305176218765389,0.9758336020979155,-0.20974104,1.0855408472637467,0.940933990216815,0.9199004109419682,1.4117043,1.1822552304696434
89,0.40454545455,1.4084972,-0.017190322778589232,0.12803771575682604,1.2976498070217632,0.975390329564414,-0.20988886,1.0846987388555827,0.9385235185760057,0.9160952793041794,1.4084972,1.1849104498670124
90,0.40909090909,1.4052545,-0.017265510857049703,0.13257842538863635,1.2899415854684135,0.9749540963315854,-0.21018414,1.0838498962696284,0.9361021594514667,0.9122869781553196,1.4052545,1.1875768550550756
91,0.41363636364,1.4019752,-0.017353103742154166,0.13728673126198684,1.2820415724801675,0.9745248730886824,-0.2106232,1.0829945291881458,0.9336698776615774,0.9084755232539152,1.4019752,1.1902549241489364
92,0.41818181818,1.3986581,-0.017452915788209428,0.1421499707136299,1.2739610450745795,0.9741025160090089,-0.21120238,1.0821328498417473,0.9312266353886236,0.9046609288234051,1.3986581,1.1929452889999084
93,0.42272727273,1.3953021,-0.017564757593888838,0.1471394387168801,1.2657274188770087,0.973686884404187,-0.21191798,1.081265073034138,0.9287723959718082,0.9008432097586102,1.3953020999999999,1.195648588016775
