    0.74459865E+00
   -0.94091421E-02
    0.13104599E-02
  300
  4.95454545E-01
  5.00000000E-01
  5.04545455E-01
  5.09090909E-01
  5.13636364E-01
  5.18181818E-01
  5.22727273E-01
  5.27272727E-01
  5.31818182E-01
  5.36363636E-01
  5.40909091E-01
  5.45454545E-01
  5.50000000E-01
  5.54545455E-01
  5.59090909E-01
  5.63636364E-01
  5.68181818E-01
  5.72727273E-01
  5.77272727E-01
  5.81818182E-01
  5.86363636E-01
  5.90909091E-01
  5.95454545E-01
  6.00000000E-01
  6.04545455E-01
  6.09090909E-01
  6.13636364E-01
  6.18181818E-01
  6.22727273E-01
  6.27272727E-01
  6.31818182E-01
  6.36363636E-01
  6.40909091E-01
  6.45454545E-01
  6.50000000E-01
  6.54545455E-01
  6.59090909E-01
  6.63636364E-01
  6.68181818E-01
  6.72727273E-01
  6.77272727E-01
  6.81818182E-01
  6.86363636E-01
  6.90909091E-01
  6.95454545E-01
  7.00000000E-01
  7.04545455E-01
  7.09090909E-01
  7.13636364E-01
  7.18181818E-01
  7.22727273E-01
  7.27272727E-01
  7.31818182E-01
  7.36363636E-01
  7.40909091E-01
  7.45454545E-01
  7.50000000E-01
  7.54545455E-01
  7.59090909E-01
  7.63636364E-01
  7.68181818E-01
  7.72727273E-01
  7.77272727E-01
  7.81818182E-01
  7.86363636E-01
  7.90909091E-01
  7.95454545E-01
  8.00000000E-01
  8.04545455E-01
  8.09090909E-01
  8.13636364E-01
  8.18181818E-01
  8.22727273E-01
  8.27272727E-01
  8.31818182E-01
  8.36363636E-01
  8.40909091E-01
  8.45454545E-01
  8.50000000E-01
  8.54545455E-01
  8.59090909E-01
  8.63636364E-01
  8.68181818E-01
  8.72727273E-01
  8.77272727E-01
  8.81818182E-01
  8.86363636E-01
  8.90909091E-01
  8.95454545E-01
  9.00000000E-01
  9.04545455E-01
  9.09090909E-01
  9.13636364E-01
  9.18181818E-01
  9.22727273E-01
  9.27272727E-01
  9.31818182E-01
  9.36363636E-01
  9.40909091E-01
  9.45454545E-01
  9.50000000E-01
  9.54545455E-01
  9.59090909E-01
  9.63636364E-01
  9.68181818E-01
  9.72727273E-01
  9.77272727E-01
  9.81818182E-01
  9.86363636E-01
  9.90909091E-01
  9.95454545E-01
  1.00000000E+00
 -3.26337335E+05
 -3.26397779E+05
 -3.26235838E+05
 -3.25857578E+05
 -3.25269064E+05
 -3.24476363E+05
 -3.23485539E+05
 -3.22302658E+05
 -3.20933786E+05
 -3.19384987E+05
 -3.17662329E+05
 -3.15771875E+05
 -3.13719692E+05
 -3.11511845E+05
 -3.09154400E+05
 -3.06653422E+05
 -3.04014977E+05
 -3.01245129E+05
 -2.98349946E+05
 -2.95335491E+05
 -2.92207824E+05
 -2.88972866E+05
 -2.85636424E+05
 -2.82204297E+05
 -2.78682289E+05
 -2.75076199E+05
 -2.71391830E+05
 -2.67634983E+05
 -2.63811493E+05
 -2.59928002E+05
 -2.55991953E+05
 -2.52010825E+05
 -2.47992097E+05
 -2.43943248E+05
 -2.39871752E+05
 -2.35784705E+05
 -2.31688599E+05
