iteration,amplitude_in,amplitude_next,ip_a,ip_error_a,ip_error_rel,bootstrap_change_rel,q_change_rel,amplitude_change_rel,converged,artifact_dir,eqdsk_path
0,1.0,1.0,737691.1628,-16217.139199999976,0.021510758214199868,,,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_00/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_00/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
1,1.0,1.0,737557.8003,-16350.501700000023,0.021687653069510864,4.7273556521917125e-05,0.00014421526471766007,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_01/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_01/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
2,1.0,1.0,737358.574,-16549.728000000003,0.021951911069418097,4.2037934206594994e-05,0.0002130647600815063,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_02/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_02/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
3,1.0,1.0,737114.1267,-16794.175300000003,0.02227615116513202,4.569584851335685e-05,0.0002686253850764049,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_03/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_03/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
4,1.0,1.0,736833.6317,-17074.670299999998,0.022648205696506572,5.5589435973065875e-05,0.0003166924871420257,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_04/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_04/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
5,1.0,1.0,732288.3687,-21619.933300000033,0.02867713917282215,0.000712067984910689,0.006026143749085522,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_05/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_05/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
6,1.0,1.0,732159.9746,-21748.327400000067,0.028847443836744043,7.761926689992319e-05,0.00017652092251477168,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_06/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_06/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
7,1.0,1.0,732007.2487,-21901.05330000003,0.029050022717484317,8.828833021134975e-05,0.0002020745590115004,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_07/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_07/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
8,1.0,1.0,731834.9366,-22073.36540000001,0.029278581150310783,9.697651559321918e-05,0.00022533631094897178,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_08/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_08/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
9,1.0,1.0,731647.2278,-22261.074200000032,0.029527562093353936,0.00010411676062747851,0.00024507715292959115,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_09/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_09/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
10,1.0,1.0,731447.7647,-22460.537299999967,0.029792134189815522,0.00010977631016970521,0.0002611519868845958,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_10/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_10/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
11,1.0,1.0,731239.6638,-22668.638200000045,0.030068163647838493,0.00011416405913336678,0.00027370741940028044,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_11/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_11/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
12,1.0,1.0,731027.8244,-22880.477599999984,0.030349151931742466,0.00011886649832101454,0.0002817465754028314,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_12/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_12/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
13,1.0,1.0,730812.1531,-23096.14890000003,0.03063522292927347,0.00012097990420654981,0.0002883919639197845,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_13/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_13/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
14,1.0,1.0,730594.5397,-23313.76230000006,0.030923869969533856,0.00012232796329761676,0.00029252023315262595,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_14/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_14/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
15,1.0,1.0,730376.5588,-23531.743200000026,0.03121300446960727,0.00012283505456510573,0.0002945711881627823,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_15/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_15/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
16,1.0,1.0,730159.5168,-23748.785200000042,0.031500893592759566,0.00012276753846727654,0.0002947726398392528,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_16/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_16/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
17,1.0,1.0,729944.4902,-23963.811800000025,0.03178610944650404,0.00012200949372059693,0.000293508493101436,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_17/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_17/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
18,1.0,1.0,729732.3583,-24175.94370000006,0.032067485708626754,0.00012086379444447667,0.00029090878192267465,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_18/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_18/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
19,1.0,1.0,729523.8383,-24384.46370000008,0.032344071069799786,0.00011930242471530315,0.0002872408344560929,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_19/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_19/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
20,1.0,1.0,729319.4896,-24588.812400000053,0.03261512352997016,0.00011729606426497611,0.0002827345660942094,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_20/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_20/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
21,1.0,1.0,729119.7761,-24788.525900000008,0.03288002776231533,0.00011508446682274688,0.00027746416284229455,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_21/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_21/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
22,1.0,1.0,728925.04,-24983.261999999988,0.0331383298654801,0.00011259732981498142,0.0002716270633703769,0.0,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_22/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260924/20260924_22-59-38-129015_Te_ped_scale_0.800/iteration_22/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
