iteration,amplitude_in,amplitude_next,ip_a,ip_error_a,ip_error_rel,bootstrap_change_rel,q_change_rel,amplitude_change_rel,converged,artifact_dir,eqdsk_path
0,1.0,1.0065500620176406,744159.7174,-9748.58460000006,0.012930729870116299,,,0.006507437895846892,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_05-35-44-129015_omt_1.050/iteration_00/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_05-35-44-129015_omt_1.050/iteration_00/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
1,1.0065500620176406,0.671033374678427,744147.2306,-9761.071400000015,0.012947292627107872,1.5075140002942955e-05,4.7359393649212624e-05,0.5000000000000001,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_05-35-44-129015_omt_1.050/iteration_01/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_05-35-44-129015_omt_1.050/iteration_01/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
2,0.671033374678427,0.44735558311895135,745627.8289,-8280.473100000061,0.01098339556419961,0.000802919476986099,0.0005623505282635084,0.5000000000000001,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_05-35-44-129015_omt_1.050/iteration_02/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_05-35-44-129015_omt_1.050/iteration_02/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
3,0.44735558311895135,0.29823705541263423,748673.4734,-5234.828600000008,0.006943587948445231,0.0013819728471816195,0.001395596107293603,0.5,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_05-35-44-129015_omt_1.050/iteration_03/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_05-35-44-129015_omt_1.050/iteration_03/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
4,0.29823705541263423,0.29823705541263423,752781.132,-1127.170000000042,0.0014951022518386353,0.0017855749516234151,0.0019287502741687798,0.0,True,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_05-35-44-129015_omt_1.050/iteration_04/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_05-35-44-129015_omt_1.050/iteration_04/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
