iteration,amplitude_in,amplitude_next,ip_a,ip_error_a,ip_error_rel,bootstrap_change_rel,q_change_rel,amplitude_change_rel,converged,artifact_dir,eqdsk_path
0,1.0,1.0067109267964471,743923.4701,-9984.83189999999,0.013244093311496641,,,0.006666190480123853,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_07-15-48-129015_omne_1.050/iteration_00/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_07-15-48-129015_omne_1.050/iteration_00/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
1,1.0067109267964471,0.6711406178642981,743911.5463,-9996.75569999998,0.013259909293318778,1.5895198505005933e-05,3.4230177930389046e-05,0.49999999999999994,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_07-15-48-129015_omne_1.050/iteration_01/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_07-15-48-129015_omne_1.050/iteration_01/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
2,0.6711406178642981,0.44742707857619873,745456.8319,-8451.470100000035,0.011210209620426802,0.0008144802506261282,0.0005876369894975231,0.5000000000000001,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_07-15-48-129015_omne_1.050/iteration_02/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_07-15-48-129015_omne_1.050/iteration_02/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
3,0.44742707857619873,0.2982847190507992,748441.782,-5466.520000000019,0.00725090834720642,0.001393908426659424,0.0013296326290923508,0.4999999999999999,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_07-15-48-129015_omne_1.050/iteration_03/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_07-15-48-129015_omne_1.050/iteration_03/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
4,0.2982847190507992,0.2982847190507992,752466.583,-1441.719000000041,0.0019123267328074083,0.0018018872012805448,0.0018386181242292974,0.0,True,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_07-15-48-129015_omne_1.050/iteration_04/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_07-15-48-129015_omne_1.050/iteration_04/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
