iteration,amplitude_in,amplitude_next,ip_a,ip_error_a,ip_error_rel,bootstrap_change_rel,q_change_rel,amplitude_change_rel,converged,artifact_dir,eqdsk_path
0,1.0,1.0088579350089626,740784.6573,-13123.644700000063,0.017407481341146,,,0.008780160914216231,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_02-54-18-129015_ne_ped_scale_0.950/iteration_00/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_02-54-18-129015_ne_ped_scale_0.950/iteration_00/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
1,1.0088579350089626,1.5132869025134439,740793.5388,-13114.763200000045,0.017395700730723673,3.481098350366783e-05,0.00015517846623786392,0.3333333333333333,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_02-54-18-129015_ne_ped_scale_0.950/iteration_01/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_02-54-18-129015_ne_ped_scale_0.950/iteration_01/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
2,1.5132869025134439,1.0088579350089626,737713.5652,-16194.736800000072,0.02148104319456091,0.0011835037315225353,0.0019030048643986892,0.5,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_02-54-18-129015_ne_ped_scale_0.950/iteration_02/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_02-54-18-129015_ne_ped_scale_0.950/iteration_02/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
3,1.0088579350089626,0.6725719566726417,737887.4304,-16020.871600000071,0.02125042469687523,7.12774381695784e-05,0.00013832162370173406,0.5000000000000001,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_02-54-18-129015_ne_ped_scale_0.950/iteration_03/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_02-54-18-129015_ne_ped_scale_0.950/iteration_03/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
4,0.6725719566726417,0.4483813044484278,740288.1425,-13620.159500000067,0.01806606912786068,0.000901793082630598,0.0017508288609044806,0.5000000000000001,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_02-54-18-129015_ne_ped_scale_0.950/iteration_04/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_02-54-18-129015_ne_ped_scale_0.950/iteration_04/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
5,0.4483813044484278,0.2989208696322852,743834.8262,-10073.475800000015,0.01336167246504206,0.0014816561635698836,0.0021735277555059705,0.4999999999999999,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_02-54-18-129015_ne_ped_scale_0.950/iteration_05/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_02-54-18-129015_ne_ped_scale_0.950/iteration_05/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
6,0.2989208696322852,0.1992805797548568,748264.5139,-5643.788100000005,0.00748604052379835,0.0018678917187964095,0.0025604805378588724,0.5,False,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_02-54-18-129015_ne_ped_scale_0.950/iteration_06/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_02-54-18-129015_ne_ped_scale_0.950/iteration_06/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
7,0.1992805797548568,0.1992805797548568,753502.5574,-405.74459999997634,0.0005381882636437347,0.0021738191723745122,0.00291550536983946,0.0,True,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_02-54-18-129015_ne_ped_scale_0.950/iteration_07/artifacts,/pscratch/sd/j/joeschm/cheaseBS_runs/20260925/20260925_02-54-18-129015_ne_ped_scale_0.950/iteration_07/artifacts/EQDSK_COCOS_02_POS_SOURCE_SIGNS.OUT
